price,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,room_type,availability_30,host_is_superhost,host_since,number_of_reviews,review_scores_rating,amenities,host_experience_years,amenities_list,amenities_count
104.0,Alexanderplatz,Mitte,52.5112434,13.4160581,Entire home/apt,0,f,2021-12-03,0,4.85,"[""Bed linens"", ""Long term stays allowed"", ""Refrigerator"", ""Hangers"", ""TV"", ""Wifi"", ""High chair"", ""Shampoo"", ""Dishwasher"", ""Pets allowed"", ""Cooking basics"", ""Essentials"", ""Hair dryer"", ""Heating"", ""Self check-in"", ""Lockbox"", ""Kitchen"", ""Iron"", ""Smoke alarm"", ""Hot water"", ""Crib"", ""Private entrance"", ""Washer \u2013\u00a0In unit"", ""Oven"", ""Dryer \u2013\u00a0In unit"", ""Microwave""]",3.5945205479452054,"['bed linens', 'long term stays allowed', 'refrigerator', 'hangers', 'tv', 'wifi', 'high chair', 'shampoo', 'dishwasher', 'pets allowed', 'cooking basics', 'essentials', 'hair dryer', 'heating', 'self check-in', 'lockbox', 'kitchen', 'iron', 'smoke alarm', 'hot water', 'crib', 'private entrance', 'washer \\u2013\\u00a0in unit', 'oven', 'dryer \\u2013\\u00a0in unit', 'microwave']",26
113.0,Rixdorf,Neukölln,52.4781918,13.4466887,Entire home/apt,14,f,2021-12-03,0,4.85,"[""Bathtub"", ""Bed linens"", ""Long term stays allowed"", ""Refrigerator"", ""Hangers"", ""TV"", ""Wifi"", ""High chair"", ""Shampoo"", ""Dishwasher"", ""Cooking basics"", ""Essentials"", ""Hair dryer"", ""Heating"", ""Self check-in"", ""Lockbox"", ""Kitchen"", ""Iron"", ""Smoke alarm"", ""Hot water"", ""Crib"", ""Private entrance"", ""Washer \u2013\u00a0In unit"", ""Oven"", ""Dryer \u2013\u00a0In unit"", ""Microwave""]",3.5945205479452054,"['bathtub', 'bed linens', 'long term stays allowed', 'refrigerator', 'hangers', 'tv', 'wifi', 'high chair', 'shampoo', 'dishwasher', 'cooking basics', 'essentials', 'hair dryer', 'heating', 'self check-in', 'lockbox', 'kitchen', 'iron', 'smoke alarm', 'hot water', 'crib', 'private entrance', 'washer \\u2013\\u00a0in unit', 'oven', 'dryer \\u2013\\u00a0in unit', 'microwave']",26
159.0,Kantstraße,Charlottenburg-Wilm.,52.510666,13.3020183,Entire home/apt,0,f,2021-12-03,0,4.85,"[""Bed linens"", ""Long term stays allowed"", ""Refrigerator"", ""Hangers"", ""TV"", ""Wifi"", ""High chair"", ""Shampoo"", ""Dishwasher"", ""Pets allowed"", ""Cooking basics"", ""Essentials"", ""Hair dryer"", ""Heating"", ""Elevator"", ""Self check-in"", ""Lockbox"", ""Kitchen"", ""Iron"", ""Smoke alarm"", ""Hot water"", ""Crib"", ""Private entrance"", ""Washer \u2013\u00a0In unit"", ""Oven"", ""Dryer \u2013\u00a0In unit"", ""Patio or balcony"", ""Microwave""]",3.5945205479452054,"['bed linens', 'long term stays allowed', 'refrigerator', 'hangers', 'tv', 'wifi', 'high chair', 'shampoo', 'dishwasher', 'pets allowed', 'cooking basics', 'essentials', 'hair dryer', 'heating', 'elevator', 'self check-in', 'lockbox', 'kitchen', 'iron', 'smoke alarm', 'hot water', 'crib', 'private entrance', 'washer \\u2013\\u00a0in unit', 'oven', 'dryer \\u2013\\u00a0in unit', 'patio or balcony', 'microwave']",28
128.0,südliche Luisenstadt,Friedrichshain-Kreuzberg,52.4972084,13.4455264,Entire home/apt,0,f,2021-12-03,0,4.85,"[""Bathtub"", ""Bed linens"", ""Long term stays allowed"", ""Refrigerator"", ""Hangers"", ""TV"", ""Wifi"", ""High chair"", ""Shampoo"", ""Dishwasher"", ""Pets allowed"", ""Cooking basics"", ""Essentials"", ""Hair dryer"", ""Heating"", ""Self check-in"", ""Lockbox"", ""Kitchen"", ""Iron"", ""Smoke alarm"", ""Hot water"", ""Crib"", ""Private entrance"", ""Washer \u2013\u00a0In unit"", ""Oven"", ""Dryer \u2013\u00a0In unit"", ""Microwave""]",3.5945205479452054,"['bathtub', 'bed linens', 'long term stays allowed', 'refrigerator', 'hangers', 'tv', 'wifi', 'high chair', 'shampoo', 'dishwasher', 'pets allowed', 'cooking basics', 'essentials', 'hair dryer', 'heating', 'self check-in', 'lockbox', 'kitchen', 'iron', 'smoke alarm', 'hot water', 'crib', 'private entrance', 'washer \\u2013\\u00a0in unit', 'oven', 'dryer \\u2013\\u00a0in unit', 'microwave']",27
87.0,Altglienicke,Treptow - Köpenick,52.41918,13.5407,Entire home/apt,24,f,2019-09-26,1,5.0,"[""Dishes and silverware"", ""Bed linens"", ""Long term stays allowed"", ""Refrigerator"", ""Hangers"", ""Coffee"", ""Wifi"", ""45 inch HDTV with Amazon Prime Video, Netflix"", ""Dishwasher"", ""Cleaning products"", ""Freezer"", ""Cooking basics"", ""Stainless steel oven"", ""Essentials"", ""Sonos sound system"", ""Hair dryer"", ""Extra pillows and blankets"", ""Hot water kettle"", ""Central heating"", ""Smart lock"", ""Elevator"", ""Self check-in"", ""Dedicated workspace"", ""Kitchen"", ""Outdoor furniture"", ""Single level home"", ""Iron"", ""Coffee maker: french press"", ""Wine glasses"", ""Shared backyard"", ""Free street parking"", ""Stove"", ""Clothing storage: wardrobe"", ""Smoke alarm"", ""Hot water"", ""Room-darkening shades"", ""Ethernet connection"", ""Dining table"", ""Toaster"", ""Free washer \u2013 In unit"", ""Private patio or balcony""]",5.7835616438356166,"['dishes and silverware', 'bed linens', 'long term stays allowed', 'refrigerator', 'hangers', 'coffee', 'wifi', '45 inch hdtv with amazon prime video', 'netflix', 'dishwasher', 'cleaning products', 'freezer', 'cooking basics', 'stainless steel oven', 'essentials', 'sonos sound system', 'hair dryer', 'extra pillows and blankets', 'hot water kettle', 'central heating', 'smart lock', 'elevator', 'self check-in', 'dedicated workspace', 'kitchen', 'outdoor furniture', 'single level home', 'iron', 'coffee maker: french press', 'wine glasses', 'shared backyard', 'free street parking', 'stove', 'clothing storage: wardrobe', 'smoke alarm', 'hot water', 'room-darkening shades', 'ethernet connection', 'dining table', 'toaster', 'free washer \\u2013 in unit', 'private patio or balcony']",42
68.0,Niederschöneweide,Treptow - Köpenick,52.45423,13.517014,Entire home/apt,0,f,2023-08-10,4,5.0,"[""Room-darkening shades"", ""Cleaning products"", ""Central heating"", ""Smoke alarm"", ""Dedicated workspace"", ""Dishes and silverware"", ""Garden view"", ""Bed linens"", ""Kitchen"", ""Cooking basics"", ""Gas stove"", ""Refrigerator"", ""Mosquito net"", ""Essentials"", ""Hangers"", ""Wifi"", ""Clothing storage: wardrobe"", ""Body soap""]",1.9095890410958904,"['room-darkening shades', 'cleaning products', 'central heating', 'smoke alarm', 'dedicated workspace', 'dishes and silverware', 'garden view', 'bed linens', 'kitchen', 'cooking basics', 'gas stove', 'refrigerator', 'mosquito net', 'essentials', 'hangers', 'wifi', 'clothing storage: wardrobe', 'body soap']",18
53.0,Alexanderplatz,Mitte,52.52669630329499,13.407630416278575,Entire home/apt,10,f,2023-08-16,2,5.0,"[""Kitchen"", ""Washer"", ""Wifi"", ""Smoke alarm""]",1.893150684931507,"['kitchen', 'washer', 'wifi', 'smoke alarm']",4
29.0,Schöneberg-Nord,Tempelhof - Schöneberg,52.49308787026652,13.362245517347,Shared room,27,f,2021-11-02,9,4.89,"[""Keypad"", ""Dishes and silverware"", ""Bed linens"", ""Laundromat nearby"", ""Luggage dropoff allowed"", ""Long term stays allowed"", ""Refrigerator"", ""TV"", ""Wifi"", ""Freezer"", ""Paid parking on premises"", ""Cooking basics"", ""Fire extinguisher"", ""First aid kit"", ""Clothing storage"", ""Hair dryer"", ""Heating"", ""Hot water kettle"", ""Self check-in"", ""Dedicated workspace"", ""Kitchen"", ""Paid parking off premises"", ""Stove"", ""Smoke alarm"", ""Body soap"", ""Hot water"", ""Baking sheet"", ""Mini fridge"", ""Oven"", ""Dining table"", ""Microwave""]",3.6794520547945204,"['keypad', 'dishes and silverware', 'bed linens', 'laundromat nearby', 'luggage dropoff allowed', 'long term stays allowed', 'refrigerator', 'tv', 'wifi', 'freezer', 'paid parking on premises', 'cooking basics', 'fire extinguisher', 'first aid kit', 'clothing storage', 'hair dryer', 'heating', 'hot water kettle', 'self check-in', 'dedicated workspace', 'kitchen', 'paid parking off premises', 'stove', 'smoke alarm', 'body soap', 'hot water', 'baking sheet', 'mini fridge', 'oven', 'dining table', 'microwave']",31
199.0,Alexanderplatz,Mitte,52.52822900702661,13.395990919176882,Entire home/apt,9,f,2014-09-19,39,4.9,"[""Keypad"", ""Bathtub"", ""70 inch HDTV with Fire TV"", ""Free dryer \u2013 In unit"", ""Drying rack for clothing"", ""Children's playroom"", ""Portable fans"", ""Shower gel"", ""Dishes and silverware"", ""Bed linens"", ""Paid street parking off premises"", ""Cleaning available during stay"", ""Laundromat nearby"", ""Luggage dropoff allowed"", ""Long term stays allowed"", ""Refrigerator"", ""Coffee"", ""Wifi"", ""Shampoo"", ""Dishwasher"", ""Cleaning products"", ""Window guards"", ""Freezer"", ""Coffee maker: Nespresso"", ""Pets allowed"", ""Conditioner"", ""Cooking basics"", ""Fire extinguisher"", ""First aid kit"", ""Electrolux induction stove"", ""Essentials"", ""Outdoor playground"", ""Hair dryer"", ""Extra pillows and blankets"", ""Carbon monoxide alarm"", ""Central heating"", ""Hot water kettle"", ""Self check-in"", ""Dedicated workspace"", ""Kitchen"", ""Single level home"", ""Iron"", ""Standalone high chair - always at the listing"", ""Wine glasses"", ""Clothing storage: wardrobe"", ""Hot water"", ""Body soap"", ""Room-darkening shades"", ""Smoke alarm"", ""Baking sheet"", ""Ethernet connection"", ""Mini fridge"", ""Oven"", ""Children\u2019s books and toys for ages 0-2 years old and 2-5 years old"", ""Dining table"", ""Free washer \u2013 In unit"", ""Microwave""]",10.805479452054794,"['keypad', 'bathtub', '70 inch hdtv with fire tv', 'free dryer \\u2013 in unit', 'drying rack for clothing', ""children's playroom"", 'portable fans', 'shower gel', 'dishes and silverware', 'bed linens', 'paid street parking off premises', 'cleaning available during stay', 'laundromat nearby', 'luggage dropoff allowed', 'long term stays allowed', 'refrigerator', 'coffee', 'wifi', 'shampoo', 'dishwasher', 'cleaning products', 'window guards', 'freezer', 'coffee maker: nespresso', 'pets allowed', 'conditioner', 'cooking basics', 'fire extinguisher', 'first aid kit', 'electrolux induction stove', 'essentials', 'outdoor playground', 'hair dryer', 'extra pillows and blankets', 'carbon monoxide alarm', 'central heating', 'hot water kettle', 'self check-in', 'dedicated workspace', 'kitchen', 'single level home', 'iron', 'standalone high chair - always at the listing', 'wine glasses', 'clothing storage: wardrobe', 'hot water', 'body soap', 'room-darkening shades', 'smoke alarm', 'baking sheet', 'ethernet connection', 'mini fridge', 'oven', 'children\\u2019s books and toys for ages 0-2 years old and 2-5 years old', 'dining table', 'free washer \\u2013 in unit', 'microwave']",57
70.0,Düsseldorfer Straße,Charlottenburg-Wilm.,52.49459328193652,13.31318635493517,Private room,21,f,2022-01-09,47,4.91,"[""Carbon monoxide alarm"", ""Bathtub"", ""Central heating"", ""Smoke alarm"", ""Host greets you"", ""Dedicated workspace"", ""Bed linens"", ""Lock on bedroom door"", ""Courtyard view"", ""Essentials"", ""Clothing storage"", ""Wifi"", ""Hair dryer"", ""Hot water""]",3.493150684931507,"['carbon monoxide alarm', 'bathtub', 'central heating', 'smoke alarm', 'host greets you', 'dedicated workspace', 'bed linens', 'lock on bedroom door', 'courtyard view', 'essentials', 'clothing storage', 'wifi', 'hair dryer', 'hot water']",14
78.0,Südliche Friedrichstadt,Friedrichshain-Kreuzberg,52.498703024708625,13.38657518344434,Entire home/apt,0,t,2022-04-28,88,4.85,"[""Drying rack for clothing"", ""Shower gel"", ""Dishes and silverware"", ""Bed linens"", ""Long term stays allowed"", ""TV"", ""Hangers"", ""Refrigerator"", ""Wifi"", ""Coffee"", ""Shampoo"", ""Cleaning products"", ""Freezer"", ""Electric stove"", ""Cooking basics"", ""Fire extinguisher"", ""First aid kit"", ""Essentials"", ""Hair dryer"", ""Hot water kettle"", ""Central heating"", ""Self check-in"", ""Lockbox"", ""Kitchen"", ""Shampoo und Duschgel body soap"", ""Coffee maker: french press"", ""Washer"", ""Clothing storage: wardrobe"", ""Smoke alarm"", ""Hot water"", ""Room-darkening shades"", ""Baking sheet"", ""Board games"", ""Oven"", ""Toaster"", ""Dining table"", ""Microwave""]",3.1945205479452055,"['drying rack for clothing', 'shower gel', 'dishes and silverware', 'bed linens', 'long term stays allowed', 'tv', 'hangers', 'refrigerator', 'wifi', 'coffee', 'shampoo', 'cleaning products', 'freezer', 'electric stove', 'cooking basics', 'fire extinguisher', 'first aid kit', 'essentials', 'hair dryer', 'hot water kettle', 'central heating', 'self check-in', 'lockbox', 'kitchen', 'shampoo und duschgel body soap', 'coffee maker: french press', 'washer', 'clothing storage: wardrobe', 'smoke alarm', 'hot water', 'room-darkening shades', 'baking sheet', 'board games', 'oven', 'toaster', 'dining table', 'microwave']",37
28.0,Schöneberg-Nord,Tempelhof - Schöneberg,52.494376895800045,13.364241815984146,Shared room,30,f,2021-11-02,14,4.86,"[""Keypad"", ""Dishes and silverware"", ""Bed linens"", ""Laundromat nearby"", ""Luggage dropoff allowed"", ""Long term stays allowed"", ""Refrigerator"", ""TV"", ""Wifi"", ""Freezer"", ""Paid parking on premises"", ""Cooking basics"", ""Fire extinguisher"", ""First aid kit"", ""Clothing storage"", ""Hair dryer"", ""Heating"", ""Hot water kettle"", ""Self check-in"", ""Dedicated workspace"", ""Kitchen"", ""Paid parking off premises"", ""Stove"", ""Smoke alarm"", ""Body soap"", ""Hot water"", ""Baking sheet"", ""Mini fridge"", ""Oven"", ""Dining table"", ""Microwave""]",3.6794520547945204,"['keypad', 'dishes and silverware', 'bed linens', 'laundromat nearby', 'luggage dropoff allowed', 'long term stays allowed', 'refrigerator', 'tv', 'wifi', 'freezer', 'paid parking on premises', 'cooking basics', 'fire extinguisher', 'first aid kit', 'clothing storage', 'hair dryer', 'heating', 'hot water kettle', 'self check-in', 'dedicated workspace', 'kitchen', 'paid parking off premises', 'stove', 'smoke alarm', 'body soap', 'hot water', 'baking sheet', 'mini fridge', 'oven', 'dining table', 'microwave']",31
54.0,Wiesbadener Straße,Charlottenburg-Wilm.,52.47899864210138,13.311406035340564,Entire home/apt,0,t,2022-06-04,15,4.93,"[""Bathtub"", ""Free dryer \u2013 In unit"", ""Drying rack for clothing"", ""Children's playroom"", ""Dishes and silverware"", ""Bed linens"", ""Long term stays allowed"", ""Outdoor dining area"", ""TV"", ""Hangers"", ""Refrigerator"", ""Wifi"", ""Dishwasher"", ""Cleaning products"", ""Freezer"", ""Cooking basics"", ""Outlet covers"", ""Fire extinguisher"", ""First aid kit"", ""Essentials"", ""Coffee maker: pour-over coffee"", ""Hair dryer"", ""Extra pillows and blankets"", ""Carbon monoxide alarm"", ""Central heating"", ""Hot water kettle"", ""Dedicated workspace"", ""Kitchen"", ""Outdoor furniture"", ""Iron"", ""Shared backyard"", ""Free street parking"", ""Washer"", ""Clothing storage: wardrobe"", ""Smoke alarm"", ""Hot water"", ""Baking sheet"", ""Oven"", ""Induction stove"", ""Children\u2019s books and toys for ages 0-2 years old and 2-5 years old"", ""Toaster"", ""Dining table"", ""Private patio or balcony"", ""Microwave""]",3.0931506849315067,"['bathtub', 'free dryer \\u2013 in unit', 'drying rack for clothing', ""children's playroom"", 'dishes and silverware', 'bed linens', 'long term stays allowed', 'outdoor dining area', 'tv', 'hangers', 'refrigerator', 'wifi', 'dishwasher', 'cleaning products', 'freezer', 'cooking basics', 'outlet covers', 'fire extinguisher', 'first aid kit', 'essentials', 'coffee maker: pour-over coffee', 'hair dryer', 'extra pillows and blankets', 'carbon monoxide alarm', 'central heating', 'hot water kettle', 'dedicated workspace', 'kitchen', 'outdoor furniture', 'iron', 'shared backyard', 'free street parking', 'washer', 'clothing storage: wardrobe', 'smoke alarm', 'hot water', 'baking sheet', 'oven', 'induction stove', 'children\\u2019s books and toys for ages 0-2 years old and 2-5 years old', 'toaster', 'dining table', 'private patio or balcony', 'microwave']",44
94.0,Neuköllner Mitte/Zentrum,Neukölln,52.46715,13.44196,Entire home/apt,2,t,2011-01-25,67,5.0,"[""Drying rack for clothing"", ""Kitchenette"", ""Shower gel"", ""Dishes and silverware"", ""Bed linens"", ""Laundromat nearby"", ""Long term stays allowed"", ""Fast wifi \u2013 135 Mbps"", ""Outdoor dining area"", ""Books and reading material"", ""Refrigerator"", ""Hangers"", ""Coffee"", ""Shampoo"", ""Coffee maker: Nespresso"", ""Cooking basics"", ""First aid kit"", ""Essentials"", ""Hair dryer"", ""Hot water kettle"", ""Central heating"", ""Elevator"", ""Outdoor furniture"", ""Iron"", ""Wine glasses"", ""Free street parking"", ""Smoke alarm"", ""Body soap"", ""Room-darkening shades"", ""Hot water"", ""Host greets you"", ""Private entrance"", ""Dining table"", ""Induction stove"", ""Toaster"", ""Free washer \u2013 In unit"", ""Private patio or balcony""]",14.457534246575342,"['drying rack for clothing', 'kitchenette', 'shower gel', 'dishes and silverware', 'bed linens', 'laundromat nearby', 'long term stays allowed', 'fast wifi \\u2013 135 mbps', 'outdoor dining area', 'books and reading material', 'refrigerator', 'hangers', 'coffee', 'shampoo', 'coffee maker: nespresso', 'cooking basics', 'first aid kit', 'essentials', 'hair dryer', 'hot water kettle', 'central heating', 'elevator', 'outdoor furniture', 'iron', 'wine glasses', 'free street parking', 'smoke alarm', 'body soap', 'room-darkening shades', 'hot water', 'host greets you', 'private entrance', 'dining table', 'induction stove', 'toaster', 'free washer \\u2013 in unit', 'private patio or balcony']",37
57.0,Brunnenstr. Süd,Mitte,52.5356,13.37748,Private room,18,f,2015-05-14,27,4.74,"[""Bathtub"", ""Drying rack for clothing"", ""Shower gel"", ""Dishes and silverware"", ""Bed linens"", ""Lock on bedroom door"", ""Laundromat nearby"", ""Refrigerator"", ""Hangers"", ""Coffee"", ""Wifi"", ""Shampoo"", ""EV charger"", ""Cleaning products"", ""Freezer"", ""Conditioner"", ""Cooking basics"", ""Smoking allowed"", ""Essentials"", ""Clothing storage"", ""Hair dryer"", ""Extra pillows and blankets"", ""Carbon monoxide alarm"", ""Babysitter recommendations"", ""Central heating"", ""Hot water kettle"", ""Dedicated workspace"", ""Kitchen"", ""Paid parking lot on premises"", ""Wine glasses"", ""Free street parking"", ""Coffee maker: espresso machine"", ""Hot water"", ""Body soap"", ""Room-darkening shades"", ""Smoke alarm"", ""Baking sheet"", ""Single oven"", ""Host greets you"", ""Dining table"", ""Induction stove"", ""Toaster"", ""Free washer \u2013 In unit""]",10.156164383561643,"['bathtub', 'drying rack for clothing', 'shower gel', 'dishes and silverware', 'bed linens', 'lock on bedroom door', 'laundromat nearby', 'refrigerator', 'hangers', 'coffee', 'wifi', 'shampoo', 'ev charger', 'cleaning products', 'freezer', 'conditioner', 'cooking basics', 'smoking allowed', 'essentials', 'clothing storage', 'hair dryer', 'extra pillows and blankets', 'carbon monoxide alarm', 'babysitter recommendations', 'central heating', 'hot water kettle', 'dedicated workspace', 'kitchen', 'paid parking lot on premises', 'wine glasses', 'free street parking', 'coffee maker: espresso machine', 'hot water', 'body soap', 'room-darkening shades', 'smoke alarm', 'baking sheet', 'single oven', 'host greets you', 'dining table', 'induction stove', 'toaster', 'free washer \\u2013 in unit']",43
117.0,Tempelhof,Tempelhof - Schöneberg,52.4735835539163,13.377644082978817,Entire home/apt,5,f,2014-09-24,34,4.97,"[""Bathtub"", ""Free dryer \u2013 In unit"", ""Drying rack for clothing"", ""Children's playroom"", ""Shared backyard \u2013 Fully fenced"", ""Dishes and silverware"", ""Garden view"", ""Bed linens"", ""Outdoor dining area"", ""TV"", ""Hangers"", ""Books and reading material"", ""Wifi"", ""Coffee"", ""Dishwasher"", ""Cleaning products"", ""Freezer"", ""Bidet"", ""Outlet covers"", ""Fire extinguisher"", ""Cooking basics"", ""Neff induction stove"", ""Essentials"", ""Blender"", ""Outdoor playground"", ""Piano"", ""Hair dryer"", ""Hot water kettle"", ""Central heating"", ""Self check-in"", ""Lockbox"", ""Kitchen"", ""Single level home"", ""Iron"", ""Standalone high chair - always at the listing"", ""Baby bath - always at the listing"", ""Wine glasses"", ""Free street parking"", ""Siemens refrigerator"", ""Neff stainless steel single oven"", ""Changing table - always at the listing"", ""Clothing storage: wardrobe"", ""Hot water"", ""Body soap"", ""Room-darkening shades"", ""Smoke alarm"", ""Baking sheet"", ""Free parking on premises"", ""Record player"", ""Board games"", ""Children\u2019s books and toys for ages 0-2 years old"", ""Dining table"", ""Toaster"", ""Free washer \u2013 In unit"", ""Private patio or balcony""]",10.791780821917808,"['bathtub', 'free dryer \\u2013 in unit', 'drying rack for clothing', ""children's playroom"", 'shared backyard \\u2013 fully fenced', 'dishes and silverware', 'garden view', 'bed linens', 'outdoor dining area', 'tv', 'hangers', 'books and reading material', 'wifi', 'coffee', 'dishwasher', 'cleaning products', 'freezer', 'bidet', 'outlet covers', 'fire extinguisher', 'cooking basics', 'neff induction stove', 'essentials', 'blender', 'outdoor playground', 'piano', 'hair dryer', 'hot water kettle', 'central heating', 'self check-in', 'lockbox', 'kitchen', 'single level home', 'iron', 'standalone high chair - always at the listing', 'baby bath - always at the listing', 'wine glasses', 'free street parking', 'siemens refrigerator', 'neff stainless steel single oven', 'changing table - always at the listing', 'clothing storage: wardrobe', 'hot water', 'body soap', 'room-darkening shades', 'smoke alarm', 'baking sheet', 'free parking on premises', 'record player', 'board games', 'children\\u2019s books and toys for ages 0-2 years old', 'dining table', 'toaster', 'free washer \\u2013 in unit', 'private patio or balcony']",55
75.0,Baumschulenweg,Treptow - Köpenick,52.46347,13.48518,Entire home/apt,15,t,2023-09-11,13,4.92,"[""Bathtub"", ""Drying rack for clothing"", ""Shower gel"", ""Dishes and silverware"", ""City skyline view"", ""Bed linens"", ""TV"", ""Hangers"", ""Refrigerator"", ""Wifi"", ""Coffee"", ""Shampoo"", ""Cleaning products"", ""Electric stove"", ""Cooking basics"", ""Outlet covers"", ""Essentials"", ""Pack \u2019n play/Travel crib - available upon request"", ""Hair dryer"", ""Hot water kettle"", ""Central heating"", ""Self check-in"", ""Dedicated workspace"", ""Lockbox"", ""Kitchen"", ""Wine glasses"", ""Washer"", ""Clothing storage: wardrobe"", ""Hot water"", ""Body soap"", ""Smoke alarm"", ""Baking sheet"", ""Rice maker"", ""Ethernet connection"", ""Oven"", ""Toaster"", ""Children\u2019s books and toys for ages 0-2 years old and 2-5 years old"", ""Dining table"", ""Microwave""]",1.821917808219178,"['bathtub', 'drying rack for clothing', 'shower gel', 'dishes and silverware', 'city skyline view', 'bed linens', 'tv', 'hangers', 'refrigerator', 'wifi', 'coffee', 'shampoo', 'cleaning products', 'electric stove', 'cooking basics', 'outlet covers', 'essentials', 'pack \\u2019n play/travel crib - available upon request', 'hair dryer', 'hot water kettle', 'central heating', 'self check-in', 'dedicated workspace', 'lockbox', 'kitchen', 'wine glasses', 'washer', 'clothing storage: wardrobe', 'hot water', 'body soap', 'smoke alarm', 'baking sheet', 'rice maker', 'ethernet connection', 'oven', 'toaster', 'children\\u2019s books and toys for ages 0-2 years old and 2-5 years old', 'dining table', 'microwave']",39
51.0,Frankfurter Allee Süd FK,Friedrichshain-Kreuzberg,52.50466,13.47034,Entire home/apt,0,f,2023-09-11,0,4.85,"[""Drying rack for clothing"", ""Dishes and silverware"", ""Bed linens"", ""Long term stays allowed"", ""Refrigerator"", ""Hangers"", ""TV"", ""Wifi"", ""Freezer"", ""Electric stove"", ""Cooking basics"", ""Stainless steel oven"", ""Essentials"", ""Coffee maker"", ""Hair dryer"", ""Hot water kettle"", ""Central heating"", ""Self check-in"", ""Lockbox"", ""Kitchen"", ""Iron"", ""Clothing storage: wardrobe"", ""Smoke alarm"", ""Hot water"", ""Baking sheet"", ""Toaster"", ""Free washer \u2013 In unit""]",1.821917808219178,"['drying rack for clothing', 'dishes and silverware', 'bed linens', 'long term stays allowed', 'refrigerator', 'hangers', 'tv', 'wifi', 'freezer', 'electric stove', 'cooking basics', 'stainless steel oven', 'essentials', 'coffee maker', 'hair dryer', 'hot water kettle', 'central heating', 'self check-in', 'lockbox', 'kitchen', 'iron', 'clothing storage: wardrobe', 'smoke alarm', 'hot water', 'baking sheet', 'toaster', 'free washer \\u2013 in unit']",27
58.0,südliche Luisenstadt,Friedrichshain-Kreuzberg,52.494312292907374,13.430474709888804,Entire home/apt,0,f,2023-09-11,0,4.85,"[""Bathtub"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Bed linens"", ""Laundromat nearby"", ""Long term stays allowed"", ""Refrigerator"", ""Hangers"", ""Wifi"", ""Electric stove"", ""Cooking basics"", ""Essentials"", ""Coffee maker: pour-over coffee"", ""Hair dryer"", ""Hot water kettle"", ""Central heating"", ""Self check-in"", ""Dedicated workspace"", ""Lockbox"", ""Kitchen"", ""Iron"", ""Wine glasses"", ""Free street parking"", ""Clothing storage: wardrobe"", ""Smoke alarm"", ""Hot water"", ""Baking sheet"", ""Free parking on premises"", ""Oven"", ""Toaster"", ""Dining table"", ""Free washer \u2013 In unit"", ""35 inch TV""]",1.821917808219178,"['bathtub', 'drying rack for clothing', 'dishes and silverware', 'bed linens', 'laundromat nearby', 'long term stays allowed', 'refrigerator', 'hangers', 'wifi', 'electric stove', 'cooking basics', 'essentials', 'coffee maker: pour-over coffee', 'hair dryer', 'hot water kettle', 'central heating', 'self check-in', 'dedicated workspace', 'lockbox', 'kitchen', 'iron', 'wine glasses', 'free street parking', 'clothing storage: wardrobe', 'smoke alarm', 'hot water', 'baking sheet', 'free parking on premises', 'oven', 'toaster', 'dining table', 'free washer \\u2013 in unit', '35 inch tv']",33
141.0,südliche Luisenstadt,Friedrichshain-Kreuzberg,52.49636595192637,13.428684078396374,Entire home/apt,0,f,2023-09-11,0,4.85,"[""Bathtub"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Bed linens"", ""Long term stays allowed"", ""Refrigerator"", ""Hangers"", ""Wifi"", ""Dishwasher"", ""Electric stove"", ""Cooking basics"", ""Stainless steel oven"", ""Essentials"", ""Coffee maker: pour-over coffee"", ""Hair dryer"", ""Hot water kettle"", ""Central heating"", ""Self check-in"", ""Dedicated workspace"", ""Lockbox"", ""Kitchen"", ""Iron"", ""Wine glasses"", ""Free street parking"", ""Clothing storage: wardrobe"", ""Smoke alarm"", ""Hot water"", ""Baking sheet"", ""Free parking on premises"", ""Dining table"", ""Toaster"", ""Free washer \u2013 In unit"", ""Private patio or balcony"", ""35 inch TV""]",1.821917808219178,"['bathtub', 'drying rack for clothing', 'dishes and silverware', 'bed linens', 'long term stays allowed', 'refrigerator', 'hangers', 'wifi', 'dishwasher', 'electric stove', 'cooking basics', 'stainless steel oven', 'essentials', 'coffee maker: pour-over coffee', 'hair dryer', 'hot water kettle', 'central heating', 'self check-in', 'dedicated workspace', 'lockbox', 'kitchen', 'iron', 'wine glasses', 'free street parking', 'clothing storage: wardrobe', 'smoke alarm', 'hot water', 'baking sheet', 'free parking on premises', 'dining table', 'toaster', 'free washer \\u2013 in unit', 'private patio or balcony', '35 inch tv']",34
